yaw,pitch,roll,ayaw,apitch,aroll,myaw,mpitch,mroll,time
60.75,2.19,-1.5,60.79,2.36,-1.36,60.9605229036186,2.33967188364835,-1.31257870218723,190.188
60.75,2.19,-1.5,60.78,2.36,-1.36,60.9362814674346,2.34493373880269,-1.32751974620829,190.188
60.75,2.19,-1.5,60.78,2.36,-1.37,60.9125289544708,2.3519001161438,-1.33992433724762,190.188
60.75,2.19,-1.5,60.77,2.36,-1.37,60.8891338968101,2.35719629929383,-1.35427278850695,190.297
60.75,2.19,-1.5,60.78,2.36,-1.37,60.9141502771794,2.35862211426013,-1.34978585139816,190.297
60.75,2.19,-1.5,60.78,2.36,-1.37,60.9389926197155,2.35451539744972,-1.34378125963511,190.297
60.75,2.19,-1.5,60.78,2.36,-1.37,60.9448264405579,2.3819413867374,-1.32679692496632,190.297
60.75,2.19,-1.5,60.78,2.36,-1.37,60.9559146094005,2.37026927031963,-1.35541155805199,190.407
60.75,2.19,-1.5,60.79,2.37,-1.36,60.98149688269,2.37061581618384,-1.34470018451187,190.407
60.75,2.19,-1.5,60.8,2.37,-1.36,61.0072687460482,2.36793445029112,-1.33432743608232,190.407
60.75,2.19,-1.5,60.8,2.37,-1.36,61.0311863902154,2.36269492074977,-1.3299688743846,190.407
60.75,2.19,-1.5,60.81,2.37,-1.36,61.0567502484159,2.3616351440393,-1.32673411092781,190.516
60.75,2.19,-1.5,60.81,2.37,-1.36,61.0814459749794,2.35944665567127,-1.32111555463805,190.516
60.75,2.19,-1.5,60.82,2.36,-1.36,61.1047934711132,2.35371335594384,-1.31412163693122,190.516
60.75,2.19,-1.5,60.82,2.36,-1.36,61.0813957588846,2.35815110641694,-1.32893527238574,190.516
60.75,2.19,-1.5,60.81,2.36,-1.36,61.0567558113745,2.36181732463016,-1.33787409040106,190.516
60.75,2.19,-1.5,60.81,2.36,-1.36,61.0325053013985,2.36783909874153,-1.3499373342229,190.627
60.75,2.19,-1.5,60.8,2.36,-1.36,61.0081662665701,2.37219636812449,-1.3625536313951,190.627
60.75,2.19,-1.5,60.8,2.37,-1.36,60.9839670453071,2.38480739173023,-1.36996746568527,190.627
60.75,2.19,-1.5,60.8,2.37,-1.37,60.9625371786293,2.39536328707496,-1.38289500848384,190.627
60.75,2.19,-1.5,60.79,2.38,-1.37,60.937712461524,2.40345686826015,-1.38984255794321,190.735
60.75,2.19,-1.5,60.79,2.38,-1.37,60.9145910487358,2.40796228267906,-1.39961943788039,190.735
60.75,2.19,-1.5,60.79,2.38,-1.37,60.8935745928027,2.40660264596816,-1.4168971776356,190.735
60.75,2.19,-1.5,60.79,2.38,-1.38,60.8716412339343,2.42085049320706,-1.42732982801256,190.735
60.75,2.19,-1.5,60.79,2.38,-1.37,60.8946261616435,2.41030464252514,-1.41320948608976,190.847
60.75,2.19,-1.5,60.8,2.38,-1.37,60.9197662777905,2.41269885109367,-1.40226739771557,190.847
60.75,2.19,-1.5,60.8,2.38,-1.37,60.9430089570531,2.40686315093293,-1.38641340479314,190.847
60.75,2.19,-1.5,60.81,2.38,-1.37,60.9667422608425,2.4023247707711,-1.37572136179769,190.847
60.75,2.19,-1.5,60.81,2.38,-1.37,60.9418869538122,2.39834348189164,-1.38489968131537,190.847
60.75,2.19,-1.5,60.8,2.38,-1.37,60.9200902236875,2.40398796970724,-1.4013704048457,190.957
60.75,2.19,-1.5,60.8,2.38,-1.37,60.8962142590776,2.39941895299973,-1.41335584744164,190.957
60.75,2.19,-1.5,60.8,2.38,-1.37,60.877673879674,2.38542755451675,-1.43301804703832,190.957
60.75,2.19,-1.5,60.81,2.38,-1.37,60.901058713413,2.37684688845451,-1.42117851419547,190.957
60.75,2.19,-1.5,60.81,2.38,-1.37,60.9245770200108,2.36952021970984,-1.41044142548569,191.069
60.75,2.19,-1.5,60.81,2.37,-1.38,60.9015428773598,2.37163073975373,-1.41766038768989,191.069
60.75,2.19,-1.5,60.8,2.37,-1.38,60.8766241428514,2.37612440402046,-1.4242581893248,191.069
60.75,2.19,-1.5,60.8,2.38,-1.38,60.8525659648633,2.38154632692736,-1.43099603233394,191.069
60.75,2.19,-1.5,60.8,2.37,-1.38,60.8278772462385,2.37634161817768,-1.43609464130637,191.069
60.75,2.19,-1.5,60.79,2.37,-1.38,60.8032416398698,2.38292795314099,-1.44283859291187,191.175
60.75,2.19,-1.5,60.78,2.37,-1.38,60.7776065886821,2.3833556139669,-1.44989969278569,191.175
60.75,2.19,-1.5,60.78,2.37,-1.38,60.7539869749101,2.38359384292493,-1.46286956829386,191.175
60.75,2.19,-1.5,60.78,2.38,-1.39,60.7334019237005,2.40558735038828,-1.46044519185743,191.175
60.75,2.19,-1.5,60.78,2.38,-1.38,60.7512033294184,2.40170134654305,-1.43545976999249,191.283
60.75,2.19,-1.5,60.78,2.38,-1.38,60.7744594328985,2.4064172943957,-1.42190407383072,191.283
60.75,2.19,-1.5,60.78,2.38,-1.38,60.7943299951398,2.39343497470269,-1.40332736825108,191.283
60.75,2.19,-1.5,60.79,2.38,-1.38,60.8080443324246,2.37935428378729,-1.37891282275977,191.283
60.75,2.19,-1.5,60.79,2.38,-1.38,60.8300754081476,2.37698457164021,-1.36290303463539,191.392
60.75,2.19,-1.5,60.79,2.37,-1.38,60.8515925541734,2.36442583218683,-1.35264942880023,191.392
60.75,2.19,-1.5,60.79,2.37,-1.38,60.835125002644,2.34492882420201,-1.36957571757005,191.392
60.75,2.19,-1.5,60.79,2.37,-1.38,60.8226476490372,2.36692925664258,-1.39059384171346,191.392
60.75,2.19,-1.5,60.78,2.38,-1.38,60.7958311710427,2.37407018642424,-1.39689789039866,191.392
60.75,2.19,-1.5,60.77,2.38,-1.38,60.7708421234974,2.38015196442372,-1.4055793513108,191.501
60.75,2.19,-1.5,60.77,2.38,-1.38,60.7942535551413,2.36794264480011,-1.39621895887976,191.501
60.75,2.19,-1.5,60.77,2.38,-1.38,60.8136495505727,2.38266485859894,-1.38021932902224,191.501
60.75,2.19,-1.5,60.77,2.38,-1.38,60.8375309588782,2.37010992997762,-1.37911032544285,191.501
60.75,2.19,-1.5,60.77,2.38,-1.38,60.8546125270478,2.3946089634366,-1.37991129507203,191.611
60.75,2.19,-1.5,60.76,2.38,-1.38,60.8306278399229,2.40216038856753,-1.38750872540607,191.611
60.75,2.19,-1.5,60.75,2.39,-1.39,60.8054768661802,2.40905312744162,-1.39670304061155,191.611
60.75,2.19,-1.5,60.76,2.39,-1.38,60.8265032844915,2.39627396631229,-1.38123041317238,191.611
60.75,2.19,-1.5,60.76,2.39,-1.38,60.8472664496122,2.39650960635229,-1.35817070635489,191.718
60.75,2.19,-1.5,60.75,2.39,-1.39,60.8230833998664,2.3997728122614,-1.36879600846386,191.718
60.75,2.19,-1.5,60.74,2.39,-1.39,60.7983991815875,2.40618175463771,-1.37924674575673,191.718
60.75,2.19,-1.5,60.74,2.39,-1.39,60.8221377477387,2.40094444342349,-1.36784427112571,191.718
60.75,2.19,-1.5,60.75,2.39,-1.38,60.8444885776383,2.39191147828698,-1.35319211361203,191.718
60.75,2.19,-1.5,60.74,2.39,-1.38,60.820825149092,2.40124368862725,-1.35772774310845,191.827
60.75,2.19,-1.5,60.74,2.39,-1.38,60.7977527614115,2.41050450165548,-1.37081036914817,191.827
60.75,2.19,-1.5,60.75,2.39,-1.38,60.8217457759809,2.40087765890487,-1.35975571711907,191.827
60.75,2.19,-1.5,60.75,2.39,-1.38,60.8448771583389,2.39227805315794,-1.3443763746798,191.827
60.75,2.19,-1.5,60.76,2.38,-1.37,60.8685367492915,2.38518331635975,-1.33173085005067,191.933
60.75,2.19,-1.5,60.77,2.38,-1.36,60.8921612859288,2.38275674871864,-1.3191875643434,191.933
60.75,2.19,-1.5,60.78,2.38,-1.36,60.9123500292369,2.36140389078822,-1.31252405066805,191.933
60.75,2.19,-1.5,60.78,2.38,-1.36,60.9367092802701,2.36397840289932,-1.30400742725442,191.933
60.75,2.19,-1.5,60.78,2.38,-1.36,60.9122372993734,2.36679661748371,-1.31283547743662,192.042
60.75,2.19,-1.5,60.77,2.38,-1.36,60.8874270525866,2.36977016695012,-1.32781518616468,192.042
60.75,2.19,-1.5,60.77,2.38,-1.37,60.8643044767435,2.37503341070561,-1.34176925982839,192.042
60.75,2.19,-1.5,60.76,2.38,-1.37,60.8405447628324,2.37978767784697,-1.35054744822171,192.042
60.75,2.19,-1.5,60.78,2.37,-1.36,60.8630804599899,2.37382118538726,-1.33987430096833,192.042
60.75,2.19,-1.5,60.79,2.37,-1.35,60.8865400648217,2.3688220691557,-1.33138522030041,192.153
60.75,2.19,-1.5,60.79,2.37,-1.35,60.8963561368629,2.3953934292225,-1.34926841047894,192.153
60.75,2.19,-1.5,60.79,2.37,-1.35,60.9116995199888,2.39932505481568,-1.32218757131489,192.153
60.75,2.19,-1.5,60.78,2.38,-1.36,60.8879711263383,2.4042751871479,-1.33382764301021,192.153
60.75,2.19,-1.5,60.77,2.38,-1.37,60.8633145330727,2.40882772988784,-1.3460311011021,192.26
60.75,2.19,-1.5,60.76,2.38,-1.37,60.8393335333254,2.41287374674437,-1.35845746517321,192.26
60.75,2.19,-1.5,60.75,2.38,-1.37,60.8136457262998,2.41583654970824,-1.36562258388085,192.26
60.75,2.19,-1.5,60.76,2.38,-1.37,60.8346179179833,2.40041694052363,-1.35584177117539,192.26
60.75,2.19,-1.5,60.76,2.38,-1.37,60.8586703104931,2.38796730839972,-1.35068930146719,192.369
60.75,2.19,-1.5,60.76,2.37,-1.37,60.8354800804675,2.38863106995363,-1.36411209046209,192.369
60.75,2.19,-1.5,60.76,2.37,-1.37,60.814265467223,2.38725010085085,-1.38340766825494,192.369
60.75,2.19,-1.5,60.75,2.37,-1.37,60.7899592386633,2.38950423281363,-1.39266887868692,192.369
60.75,2.19,-1.5,60.75,2.37,-1.37,60.7638362057627,2.38689348705084,-1.39827984816727,192.369
60.75,2.19,-1.5,60.76,2.37,-1.37,60.7881038169556,2.37788148821114,-1.39030514351498,192.479
60.75,2.19,-1.5,60.76,2.37,-1.37,60.8129356795944,2.36875851926005,-1.38462822307655,192.479
60.75,2.19,-1.5,60.75,2.37,-1.38,60.7882528164505,2.37288584567482,-1.39520230971997,192.479
60.75,2.19,-1.5,60.74,2.37,-1.38,60.763932097532,2.38216725936415,-1.40479837718101,192.479
60.75,2.19,-1.5,60.75,2.37,-1.38,60.7875867734032,2.37580389552565,-1.39236641032092,192.587
60.75,2.19,-1.5,60.76,2.37,-1.38,60.8112210922486,2.36983353177058,-1.38133371626916,192.587
60.75,2.19,-1.5,60.75,2.37,-1.38,60.78739209262,2.37538667966993,-1.39253448027257,192.587
60.75,2.19,-1.5,60.74,2.37,-1.38,60.7626073470503,2.38048614939564,-1.40140379644009,192.587
60.75,2.19,-1.5,60.74,2.37,-1.38,60.7367018545596,2.37956369409829,-1.40283479354123,192.695
60.75,2.19,-1.5,60.74,2.38,-1.39,60.7147679759166,2.3936298095167,-1.41441790411676,192.695
60.75,2.19,-1.5,60.74,2.38,-1.38,60.7351433204308,2.38339542568921,-1.39775837293744,192.695
60.75,2.19,-1.5,60.74,2.37,-1.38,60.7565558384593,2.37298716792475,-1.38191432540258,192.695
60.75,2.19,-1.5,60.73,2.38,-1.38,60.7314075328011,2.37961388467117,-1.39226366288082,192.695
60.75,2.19,-1.5,60.73,2.38,-1.38,60.7067317936755,2.38319718861534,-1.39533273840027,192.804
60.75,2.19,-1.5,60.73,2.37,-1.38,60.7162082528412,2.36254260430915,-1.36948669575422,192.804
60.75,2.19,-1.5,60.73,2.37,-1.38,60.7169740872884,2.35431499779394,-1.40273714633712,192.804
60.75,2.19,-1.5,60.73,2.38,-1.38,60.7403397802982,2.36380070727479,-1.39320369795779,192.804
60.75,2.19,-1.5,60.73,2.37,-1.38,60.7617857150255,2.35563542438899,-1.37780307840325,192.917
60.75,2.19,-1.5,60.74,2.37,-1.38,60.7862468284004,2.35007337835252,-1.36968967049596,192.917
60.75,2.19,-1.5,60.74,2.37,-1.38,60.8104130961335,2.3449982825792,-1.36073232239651,192.917
60.75,2.19,-1.5,60.74,2.37,-1.37,60.7946137170466,2.37110075792029,-1.35406477229045,192.917
60.75,2.19,-1.5,60.74,2.37,-1.37,60.7782322512856,2.39698771243399,-1.34636800914924,193.023
60.75,2.19,-1.5,60.74,2.38,-1.37,60.7990135153052,2.40430788735684,-1.36273001906194,193.023
60.75,2.19,-1.5,60.75,2.38,-1.37,60.8216411295727,2.3919249792318,-1.35477534296572,193.023
60.75,2.19,-1.5,60.74,2.38,-1.37,60.7966860367449,2.3983232482908,-1.36243009966665,193.023
60.75,2.19,-1.5,60.73,2.38,-1.38,60.773067765377,2.40333053658674,-1.37458538904021,193.023
60.75,2.19,-1.5,60.74,2.38,-1.38,60.7983533102102,2.40114019811953,-1.36449621159026,193.145
60.75,2.19,-1.5,60.75,2.38,-1.38,60.8243631495725,2.39899701722852,-1.3559968260787,193.145
60.75,2.19,-1.5,60.76,2.38,-1.37,60.8490332148622,2.39091224879644,-1.34797458070118,193.145
60.75,2.19,-1.5,60.77,2.38,-1.37,60.8735291938264,2.38533952693717,-1.34185173131749,193.145
60.75,2.19,-1.5,60.77,2.38,-1.37,60.8524027956839,2.39801330756524,-1.35689091649231,193.145
60.75,2.19,-1.5,60.77,2.38,-1.38,60.8330356010007,2.3973805964092,-1.37948657861472,193.254
60.75,2.19,-1.5,60.77,2.38,-1.37,60.8129963667662,2.38651914536628,-1.35850282535148,193.254
60.75,2.19,-1.5,60.77,2.38,-1.38,60.8018363105948,2.39379117087277,-1.38729787103933,193.254
60.75,2.19,-1.5,60.77,2.38,-1.38,60.7804845316441,2.40340311156268,-1.40350906638898,193.254
60.75,2.19,-1.5,60.77,2.38,-1.38,60.7679469304238,2.37690941949313,-1.39674556378272,193.363
60.75,2.19,-1.5,60.76,2.38,-1.38,60.743598510439,2.38574914364098,-1.40890008775849,193.363
60.75,2.19,-1.5,60.76,2.38,-1.38,60.7212997830707,2.39728361169027,-1.42299003468366,193.363
60.75,2.19,-1.5,60.76,2.38,-1.38,60.7441878722079,2.38906126925599,-1.4115491015018,193.363
60.75,2.19,-1.5,60.77,2.37,-1.38,60.7672731524307,2.37727772126375,-1.39940548740446,193.472
60.75,2.19,-1.5,60.78,2.37,-1.38,60.7910427268658,2.37422038719531,-1.38593690112481,193.472
60.75,2.19,-1.5,60.79,2.38,-1.37,60.8155301672781,2.37183325876522,-1.37628525139493,193.472
60.75,2.19,-1.5,60.8,2.37,-1.37,60.8396649963599,2.36374881688397,-1.36630952494111,193.472
60.75,2.19,-1.5,60.81,2.37,-1.37,60.8647582059541,2.36023183043622,-1.36053756352853,193.472
60.75,2.19,-1.5,60.83,2.37,-1.36,60.8890041044382,2.35685887548397,-1.35089446160457,193.579
60.75,2.19,-1.5,60.84,2.37,-1.35,60.9135655191329,2.35316204168987,-1.34008841392618,193.579
60.75,2.19,-1.5,60.84,2.36,-1.35,60.9009997598633,2.32527458586473,-1.35227594982799,193.579
60.75,2.19,-1.5,60.85,2.37,-1.35,60.8976251677675,2.35635549067409,-1.36653161115283,193.579
60.75,2.19,-1.5,60.85,2.36,-1.35,60.9231530200745,2.35102205848699,-1.36166719892073,193.69
60.75,2.19,-1.5,60.86,2.36,-1.35,60.947616167827,2.34576009904112,-1.35179635493222,193.69
60.75,2.19,-1.5,60.86,2.36,-1.35,60.9739859070091,2.34750592597302,-1.34217178809662,193.69
60.75,2.19,-1.5,60.86,2.36,-1.35,60.9966906249922,2.34416526964652,-1.32813686744219,193.69
60.75,2.19,-1.5,60.86,2.37,-1.35,60.9736480646004,2.35053350810919,-1.34525408903134,193.795
60.75,2.19,-1.5,60.86,2.37,-1.36,60.9522379156606,2.35959898408582,-1.36200024473993,193.795
60.75,2.19,-1.5,60.86,2.37,-1.36,60.9283123208113,2.36649495733989,-1.37436866801725,193.795
60.75,2.19,-1.5,60.85,2.37,-1.36,60.9048030171576,2.37445523635923,-1.38109569717938,193.795
60.75,2.19,-1.5,60.85,2.37,-1.37,60.8815626850594,2.380769925907,-1.39115198040549,193.903
60.75,2.19,-1.5,60.84,2.37,-1.37,60.8588750742489,2.3876889745347,-1.40481519797106,193.903
60.75,2.19,-1.5,60.86,2.37,-1.36,60.8834607087114,2.38332561177505,-1.39297210895039,193.903
60.75,2.19,-1.5,60.87,2.37,-1.36,60.907908092217,2.37669985143683,-1.38142589306122,193.903
60.75,2.19,-1.5,60.87,2.37,-1.36,60.9291860799757,2.36779204701266,-1.36504336361506,193.903
60.75,2.19,-1.5,60.88,2.37,-1.36,60.9518793419471,2.38419051258356,-1.37749746796257,194.015
60.75,2.19,-1.5,60.88,2.37,-1.36,60.9780674242147,2.38506857583013,-1.37431814876946,194.015
60.75,2.19,-1.5,60.89,2.37,-1.36,61.0042605145754,2.37745913205414,-1.37076601850207,194.015
60.75,2.19,-1.5,60.89,2.37,-1.36,61.0287489305856,2.36903906214432,-1.3622458897081,194.015
60.75,2.19,-1.5,60.9,2.36,-1.35,61.0546568092047,2.3620660085949,-1.35469924929368,194.125
60.75,2.19,-1.5,60.9,2.37,-1.36,61.0295878099469,2.37166627812939,-1.36173098076746,194.125
60.75,2.19,-1.5,60.89,2.37,-1.36,61.0059388846645,2.37665946291072,-1.37656313226298,194.125
60.75,2.19,-1.5,60.9,2.37,-1.36,61.0304396785035,2.38446615500031,-1.37139385567273,194.125
60.75,2.19,-1.5,60.9,2.37,-1.36,61.050963902165,2.37635069617408,-1.38828399582756,194.125
60.75,2.19,-1.5,60.9,2.37,-1.36,61.0277685826485,2.38116382303888,-1.40100251235846,194.23
60.75,2.19,-1.5,60.89,2.37,-1.36,61.0018533217134,2.38486688202528,-1.40570473688912,194.23
60.75,2.19,-1.5,60.9,2.37,-1.36,61.0252351301263,2.37999669160023,-1.39344867466309,194.23
60.75,2.19,-1.5,60.91,2.37,-1.35,61.0482536174912,2.37459243023062,-1.38343165312139,194.23
60.75,2.19,-1.5,60.91,2.37,-1.36,61.0243163321039,2.37965147620192,-1.39871757373059,194.336
60.75,2.19,-1.5,60.91,2.37,-1.36,61.0004976009769,2.38158049333788,-1.41056220144065,194.336
60.75,2.19,-1.5,60.91,2.36,-1.36,61.0265357943857,2.37448669074684,-1.40464408481619,194.336
60.75,2.19,-1.5,60.92,2.36,-1.36,61.0504635391112,2.36754286483499,-1.3943726808115,194.336
60.75,2.19,-1.5,60.92,2.37,-1.36,61.0255547094839,2.37403757059991,-1.40500752469698,194.445
60.75,2.19,-1.5,60.91,2.37,-1.37,61.001014076025,2.38149635871868,-1.41565734032683,194.445
60.75,2.19,-1.5,60.91,2.37,-1.37,60.9762561566698,2.39187362849278,-1.41753312426605,194.445
60.75,2.19,-1.5,60.91,2.37,-1.37,60.9556731161864,2.40534316806254,-1.43133223625039,194.445
60.75,2.19,-1.5,60.9,2.37,-1.37,60.9310133157961,2.41279931594089,-1.43398807547415,194.567
60.75,2.19,-1.5,60.89,2.38,-1.37,60.9053503626188,2.41879059963273,-1.43965007726603,194.567
60.75,2.19,-1.5,60.89,2.38,-1.37,60.8794141956472,2.41557575018911,-1.44777798886478,194.567
60.75,2.19,-1.5,60.88,2.38,-1.37,60.8529471601262,2.4144459685131,-1.44612791665159,194.567
60.75,2.19,-1.5,60.88,2.38,-1.37,60.8266342449789,2.41833466251363,-1.45060467899709,194.567
60.75,2.19,-1.5,60.87,2.38,-1.38,60.8027752768962,2.42619384454695,-1.45413250669185,194.676
60.75,2.19,-1.5,60.87,2.38,-1.37,60.8218824136829,2.40770006467904,-1.43989166005004,194.676
60.75,2.19,-1.5,60.87,2.38,-1.38,60.8463626243868,2.4033051430047,-1.43314971636907,194.676
60.75,2.19,-1.5,60.86,2.38,-1.38,60.8239290297974,2.40791258330895,-1.44373247642145,194.676
60.75,2.19,-1.5,60.85,2.39,-1.39,60.7991977538974,2.41329649698013,-1.45106278833704,194.676
60.75,2.19,-1.5,60.85,2.39,-1.39,60.8184568258842,2.39689230158993,-1.43357004562125,194.786
60.75,2.19,-1.5,60.85,2.39,-1.39,60.8425015084915,2.39346197342268,-1.41978782061443,194.786
60.75,2.19,-1.5,60.85,2.38,-1.39,60.826372260773,2.37832244629645,-1.3965186061013,194.786
60.75,2.19,-1.5,60.85,2.38,-1.39,60.8066323273228,2.3665258570334,-1.41332432215469,194.786
60.75,2.19,-1.5,60.86,2.38,-1.38,60.8301527272323,2.3618286181681,-1.40155088201407,194.896
60.75,2.19,-1.5,60.87,2.38,-1.38,60.8548456389161,2.35521180136927,-1.39179846097592,194.896
60.75,2.19,-1.5,60.88,2.38,-1.38,60.8809676223683,2.3534204950807,-1.38564334009744,194.896
60.75,2.19,-1.5,60.88,2.38,-1.38,60.9061447426971,2.34707886240954,-1.39114366991913,194.896
60.75,2.19,-1.5,60.89,2.38,-1.38,60.9307959450651,2.3480007358521,-1.37996874415158,195.005
60.75,2.19,-1.5,60.89,2.38,-1.37,60.9548900735103,2.34600711531564,-1.36845758187481,195.005
60.75,2.19,-1.5,60.89,2.38,-1.38,60.9320363000349,2.35474331122506,-1.37774159867686,195.005
60.75,2.19,-1.5,60.89,2.38,-1.38,60.9106791018536,2.35736729714619,-1.39244671485496,195.005
60.75,2.19,-1.5,60.88,2.38,-1.38,60.8852218648425,2.36292585484156,-1.39744096394325,195.005
60.75,2.19,-1.5,60.87,2.38,-1.39,60.8624873761793,2.37294624641315,-1.41281643346756,195.119
60.75,2.19,-1.5,60.87,2.39,-1.39,60.8381061007663,2.38025490250279,-1.41623534548617,195.119
60.75,2.19,-1.5,60.86,2.39,-1.39,60.8158113065591,2.3873350408255,-1.42633122068343,195.119
60.75,2.19,-1.5,60.86,2.39,-1.39,60.7914008342899,2.39064564673377,-1.42042082794465,195.119
60.75,2.19,-1.5,60.86,2.39,-1.39,60.7675325797919,2.40260989271062,-1.42885519632628,195.224
60.75,2.19,-1.5,60.86,2.39,-1.39,60.7915290641934,2.39184421300205,-1.41707778218491,195.224
60.75,2.19,-1.5,60.87,2.39,-1.39,60.8157901676674,2.39183479745641,-1.40657460675538,195.224
60.75,2.19,-1.5,60.87,2.39,-1.38,60.8391194888436,2.38397442444669,-1.39299653263413,195.224
60.75,2.19,-1.5,60.87,2.39,-1.38,60.862842350028,2.38465811850159,-1.37933567999462,195.338
60.75,2.19,-1.5,60.87,2.39,-1.38,60.8387511793224,2.39214596722102,-1.38633606896117,195.338
60.75,2.19,-1.5,60.87,2.39,-1.38,60.813567777037,2.39095925143704,-1.3893929017,195.338
60.75,2.19,-1.5,60.86,2.39,-1.38,60.7895579581936,2.39885054057574,-1.39575524975452,195.338
60.75,2.19,-1.5,60.86,2.39,-1.38,60.7656316560505,2.41003069143751,-1.40128863266018,195.338
60.75,2.19,-1.5,60.87,2.39,-1.38,60.7907181802002,2.40514620916046,-1.39285123449433,195.445
60.75,2.19,-1.5,60.88,2.39,-1.38,60.8159144204834,2.39927967555388,-1.38409529650964,195.445
60.75,2.19,-1.5,60.88,2.39,-1.37,60.8389936590473,2.38654481049785,-1.37494339786944,195.445
60.75,2.19,-1.5,60.89,2.39,-1.37,60.8647420895525,2.38405178149078,-1.36231260755772,195.445
60.75,2.19,-1.5,60.89,2.39,-1.37,60.8906100547334,2.38045104313985,-1.35496648238369,195.57
60.75,2.19,-1.5,60.89,2.39,-1.37,60.9151374911159,2.37907869647304,-1.34548612204689,195.57
60.75,2.19,-1.5,60.9,2.39,-1.37,60.9389468396584,2.37382277016476,-1.33700318962819,195.57
60.75,2.19,-1.5,60.92,2.39,-1.36,60.9641483212697,2.36921433952969,-1.32805683145624,195.57
60.75,2.19,-1.5,60.92,2.39,-1.36,60.9611086030813,2.38502122125186,-1.36015921117912,195.57
60.75,2.19,-1.5,60.92,2.39,-1.36,60.9621150698958,2.39046150933786,-1.32583937895658,195.681
60.75,2.19,-1.5,60.92,2.39,-1.36,60.9825832081197,2.40282773020043,-1.34231379080025,195.681
60.75,2.19,-1.5,60.92,2.39,-1.36,60.9901504312485,2.36974091455358,-1.34539640209572,195.681
60.75,2.19,-1.5,60.92,2.38,-1.36,60.9748496824591,2.3616815710252,-1.31948115880054,195.681
60.75,2.19,-1.5,60.92,2.38,-1.36,60.9637916129194,2.38711125003435,-1.33922345219571,195.681
60.75,2.19,-1.5,60.91,2.38,-1.36,60.939965261654,2.39009706701693,-1.35269455487645,195.804
60.75,2.19,-1.5,60.91,2.38,-1.37,60.915310689888,2.3885708368633,-1.36281191913929,195.804
60.75,2.19,-1.5,60.9,2.38,-1.37,60.8926535500571,2.39184632806909,-1.37764448574859,195.804
60.75,2.19,-1.5,60.89,2.38,-1.37,60.8673159884101,2.39643318329172,-1.38355949628167,195.804
60.75,2.19,-1.5,60.89,2.38,-1.37,60.8909349180923,2.39225739837925,-1.37092355118709,195.804
60.75,2.19,-1.5,60.9,2.39,-1.37,60.9148560485704,2.3926056170253,-1.36262726257242,195.898
60.75,2.19,-1.5,60.9,2.38,-1.37,60.9374399735867,2.38189637105553,-1.35301448977147,195.898
60.75,2.19,-1.5,60.9,2.38,-1.36,60.9584225017261,2.36914167771355,-1.33793238603044,195.898
60.75,2.19,-1.5,60.9,2.38,-1.37,60.9358744117423,2.37925364709872,-1.34996121693759,196.021
60.75,2.19,-1.5,60.9,2.38,-1.37,60.9169101723007,2.39440135779936,-1.36579703174188,196.021
60.75,2.19,-1.5,60.9,2.38,-1.37,60.8938165773637,2.39804341619385,-1.38000709525059,196.021
60.75,2.19,-1.5,60.89,2.38,-1.37,60.8687949142101,2.39693527697027,-1.38945536253892,196.021
60.75,2.19,-1.5,60.89,2.38,-1.38,60.8443509009265,2.39967096720481,-1.40123895586802,196.021
60.75,2.19,-1.5,60.88,2.38,-1.38,60.8195380681742,2.4040465437686,-1.40958038937711,196.129
60.75,2.19,-1.5,60.9,2.38,-1.37,60.8428092436128,2.39833141375355,-1.40063327515158,196.129
60.75,2.19,-1.5,60.91,2.37,-1.37,60.8667441798412,2.39387153202576,-1.39122480198049,196.129
60.75,2.19,-1.5,60.91,2.38,-1.37,60.840479050558,2.40378974880211,-1.38915625063764,196.129
60.75,2.19,-1.5,60.91,2.38,-1.37,60.815865527255,2.41267545451139,-1.38665855138917,196.129
60.75,2.19,-1.5,60.91,2.38,-1.37,60.7929245431032,2.42179959994374,-1.39745137455445,196.236
60.75,2.19,-1.5,60.9,2.39,-1.37,60.7676740305738,2.42873559981476,-1.40372554917123,196.236
60.75,2.19,-1.5,60.91,2.38,-1.37,60.7930601957633,2.42076027905564,-1.39110006001918,196.236
60.75,2.19,-1.5,60.91,2.38,-1.37,60.8176701965856,2.41724776775066,-1.38026769977798,196.236
60.75,2.19,-1.5,60.9,2.39,-1.37,60.7923285809073,2.42346974564452,-1.3887180609336,196.344
60.75,2.19,-1.5,60.88,2.39,-1.38,60.7671589346895,2.42927085863175,-1.39983202942191,196.344
60.75,2.19,-1.5,60.88,2.39,-1.38,60.7411008304586,2.43303901531017,-1.40668495467562,196.344
60.75,2.19,-1.5,60.87,2.39,-1.38,60.717226598453,2.43530005572341,-1.41549913834845,196.344
60.75,2.19,-1.5,60.88,2.39,-1.38,60.7400959120453,2.42634596506175,-1.40661203742648,196.453
60.75,2.19,-1.5,60.88,2.39,-1.38,60.7623859070178,2.41443524092699,-1.3950125041779,196.453
60.75,2.19,-1.5,60.89,2.38,-1.37,60.7853316714385,2.40649213736988,-1.38363936346001,196.453
60.75,2.19,-1.5,60.91,2.38,-1.37,60.8094351588045,2.40123161880629,-1.37266890547246,196.453
60.75,2.19,-1.5,60.92,2.38,-1.36,60.8326494277598,2.39488687171097,-1.36311201822318,196.563
60.75,2.19,-1.5,60.94,2.37,-1.35,60.8559953462117,2.38818184356307,-1.35362469869744,196.563
