Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
0.000707905,-0.3376,-0.5268,-9.709,-0.0001,-0.0006,0.001,51.1848,74.987,-45.9036,70.79050926
0.000707905,-0.3376,-0.5268,-9.709,-0.0001,-0.0006,0.001,51.1848,74.987,-45.9036,70.79050926
0.000707905,-0.328,-0.5531,-9.709,0.0004,-0.0011,0.0005,51.1848,74.987,-45.9036,70.79050926
0.000707905,-0.328,-0.5531,-9.709,0.0004,-0.0011,0.0005,51.1848,74.987,-45.9036,70.79050926
0.000707905,-0.3496,-0.5459,-9.721,-0.0001,0,0.001,51.1848,74.987,-45.9036,70.79050926
0.000707905,-0.3496,-0.5459,-9.721,-0.0001,0,0.001,51.1848,74.987,-45.9036,70.79050926
0.000707905,-0.352,-0.5363,-9.7353,-0.0001,-0.0006,0.0005,51.1848,74.987,-45.9036,70.79050926
0.000709248,-0.3496,-0.522,-9.7018,-0.0006,-0.0006,0.001,51.1848,74.987,-45.9036,70.92476852
0.000709248,-0.3496,-0.522,-9.7018,-0.0006,-0.0006,0.001,51.1848,74.987,-45.9036,70.92476852
0.000709248,-0.3376,-0.5315,-9.7281,-0.0006,0.001,0.001,52.0956,75.8949,-46.0781,70.92476852
0.000709248,-0.3376,-0.5315,-9.7281,-0.0006,0.001,0.001,52.0956,75.8949,-46.0781,70.92476852
0.000709248,-0.3448,-0.5315,-9.7497,-0.0012,0,-0.0001,52.0956,75.8949,-46.0781,70.92476852
0.000709248,-0.3448,-0.5315,-9.7497,-0.0012,0,-0.0001,52.0956,75.8949,-46.0781,70.92476852
0.000709248,-0.3568,-0.5339,-9.7233,-0.0006,0,-0.0001,52.0956,75.8949,-46.0781,70.92476852
0.000709248,-0.3352,-0.5315,-9.7449,-0.0006,-0.0006,-0.0001,52.0956,75.8949,-46.0781,70.92476852
0.000709248,-0.3352,-0.5315,-9.7449,-0.0006,-0.0006,-0.0001,52.0956,75.8949,-46.0781,70.92476852
0.000709248,-0.3448,-0.5387,-9.721,0.0004,-0.0006,-0.0006,52.0956,75.8949,-46.0781,70.92476852
0.000710463,-0.3448,-0.5387,-9.721,0.0004,-0.0006,-0.0006,52.0956,75.8949,-46.0781,71.0462963
0.000710463,-0.3376,-0.5315,-9.6922,-0.0001,0,-0.0011,52.0956,75.8949,-46.0781,71.0462963
0.000710463,-0.3376,-0.5315,-9.6922,-0.0001,0,-0.0011,52.0956,75.8949,-46.0781,71.0462963
0.000710463,-0.3328,-0.5244,-9.7449,-0.0001,-0.0006,-0.0011,52.0956,75.8949,-46.0781,71.0462963
0.000710463,-0.3232,-0.5531,-9.7712,-0.0012,-0.0011,-0.0001,51.7313,75.5317,-46.7763,71.0462963
0.000710463,-0.3232,-0.5531,-9.7712,-0.0012,-0.0011,-0.0001,51.7313,75.5317,-46.7763,71.0462963
0.000710463,-0.3304,-0.5411,-9.7305,-0.0006,-0.0006,-0.0001,51.7313,75.5317,-46.7763,71.0462963
0.000710463,-0.3304,-0.5411,-9.7305,-0.0006,-0.0006,-0.0001,51.7313,75.5317,-46.7763,71.0462963
0.000710463,-0.3591,-0.5244,-9.7329,-0.0006,0.0005,-0.0001,51.7313,75.5317,-46.7763,71.0462963
0.000711748,-0.3591,-0.5244,-9.7329,-0.0006,0.0005,-0.0001,51.7313,75.5317,-46.7763,71.17476852
0.000711748,-0.3448,-0.5196,-9.721,-0.0006,0.0005,0.0005,51.7313,75.5317,-46.7763,71.17476852
0.000711748,-0.3615,-0.5291,-9.6994,-0.0001,0,0.0005,51.7313,75.5317,-46.7763,71.17476852
0.000711748,-0.3615,-0.5291,-9.6994,-0.0001,0,0.0005,51.7313,75.5317,-46.7763,71.17476852
0.000711748,-0.34,-0.5268,-9.7138,0.001,-0.0011,0.0005,51.7313,75.5317,-46.7763,71.17476852
0.000711748,-0.34,-0.5268,-9.7138,0.001,-0.0011,0.0005,51.7313,75.5317,-46.7763,71.17476852
0.000711748,-0.34,-0.5435,-9.7904,0.0004,-0.0011,0.0005,51.5491,74.6239,-46.6017,71.17476852
0.000711748,-0.34,-0.5435,-9.7904,0.0004,-0.0011,0.0005,51.5491,74.6239,-46.6017,71.17476852
0.000711748,-0.3424,-0.5411,-9.7042,-0.0001,-0.0006,0.001,51.5491,74.6239,-46.6017,71.17476852
0.000711748,-0.3113,-0.5339,-9.7257,0.0004,0,-0.0001,51.5491,74.6239,-46.6017,71.17476852
0.000712998,-0.3113,-0.5339,-9.7257,0.0004,0,-0.0001,51.5491,74.6239,-46.6017,71.29976852
0.000712998,-0.3472,-0.5339,-9.7593,-0.0006,0,0.0005,51.5491,74.6239,-46.6017,71.29976852
0.000712998,-0.3472,-0.5339,-9.7593,-0.0006,0,0.0005,51.5491,74.6239,-46.6017,71.29976852
0.000712998,-0.34,-0.5244,-9.7449,-0.0001,0,0.0005,51.5491,74.6239,-46.6017,71.29976852
0.000712998,-0.34,-0.5244,-9.7449,-0.0001,0,0.0005,51.5491,74.6239,-46.6017,71.29976852
0.000712998,-0.3184,-0.5244,-9.7305,-0.0017,-0.0006,0.0005,51.5491,74.6239,-46.6017,71.29976852
0.000712998,-0.3568,-0.5363,-9.7664,0.0004,-0.0011,-0.0001,50.2741,76.258,-46.7763,71.29976852
0.000712998,-0.3568,-0.5363,-9.7664,0.0004,-0.0011,-0.0001,50.2741,76.258,-46.7763,71.29976852
0.000712998,-0.3448,-0.5196,-9.7353,-0.0006,-0.0006,0.001,50.2741,76.258,-46.7763,71.29976852
0.000712998,-0.3448,-0.5196,-9.7353,-0.0006,-0.0006,0.001,50.2741,76.258,-46.7763,71.29976852
0.000714259,-0.3304,-0.5172,-9.7353,0.0015,-0.0006,-0.0001,50.2741,76.258,-46.7763,71.42592593
0.000714259,-0.3304,-0.5172,-9.7353,0.0015,-0.0006,-0.0001,50.2741,76.258,-46.7763,71.42592593
0.000714259,-0.3424,-0.5244,-9.7353,-0.0001,-0.0006,-0.0006,50.2741,76.258,-46.7763,71.42592593
0.000714259,-0.3256,-0.5268,-9.7473,0.001,-0.0006,-0.0006,50.2741,76.258,-46.7763,71.42592593
0.000714259,-0.3256,-0.5268,-9.7473,0.001,-0.0006,-0.0006,50.2741,76.258,-46.7763,71.42592593
0.000714259,-0.352,-0.5268,-9.6874,-0.0006,-0.0016,0.0005,50.2741,76.258,-46.7763,71.42592593
0.000714259,-0.352,-0.5268,-9.6874,-0.0006,-0.0016,0.0005,50.2741,76.258,-46.7763,71.42592593
0.000714259,-0.3352,-0.5196,-9.7401,0.001,-0.0006,0.001,52.0956,75.1686,-45.38,71.42592593
0.000714259,-0.3352,-0.5196,-9.7401,0.001,-0.0006,0.001,52.0956,75.1686,-45.38,71.42592593
0.000715532,-0.34,-0.5291,-9.7353,-0.0012,0.0005,0.0005,52.0956,75.1686,-45.38,71.55324074
0.000715532,-0.34,-0.5291,-9.7353,-0.0012,0.0005,0.0005,52.0956,75.1686,-45.38,71.55324074
0.000715532,-0.3328,-0.51,-9.7233,-0.0001,0,0.0005,52.0956,75.1686,-45.38,71.55324074
0.000715532,-0.3328,-0.522,-9.7162,-0.0017,-0.0006,0.001,52.0956,75.1686,-45.38,71.55324074
0.000715532,-0.3328,-0.522,-9.7162,-0.0017,-0.0006,0.001,52.0956,75.1686,-45.38,71.55324074
0.000715532,-0.3472,-0.5291,-9.7233,0.001,-0.0006,-0.0001,52.0956,75.1686,-45.38,71.55324074
0.000715532,-0.3472,-0.5291,-9.7233,0.001,-0.0006,-0.0001,52.0956,75.1686,-45.38,71.55324074
0.000715532,-0.34,-0.5363,-9.7497,0.0004,0,0.0005,52.0956,75.1686,-45.38,71.55324074
0.000715532,-0.34,-0.5363,-9.7497,0.0004,0,0.0005,52.0956,75.1686,-45.38,71.55324074
0.000715532,-0.34,-0.5339,-9.7473,-0.0001,-0.0006,0.001,52.0956,75.1686,-45.38,71.55324074
0.000716829,-0.3448,-0.5411,-9.7186,0.0004,0,0.0005,52.2777,74.6239,-45.5545,71.68287037
0.000716829,-0.3448,-0.5411,-9.7186,0.0004,0,0.0005,52.2777,74.6239,-45.5545,71.68287037
0.000716829,-0.3424,-0.5531,-9.7401,-0.0001,-0.0006,-0.0001,52.2777,74.6239,-45.5545,71.68287037
0.000716829,-0.3424,-0.5531,-9.7401,-0.0001,-0.0006,-0.0001,52.2777,74.6239,-45.5545,71.68287037
0.000716829,-0.3424,-0.5411,-9.7233,-0.0001,0.0005,0.0005,52.2777,74.6239,-45.5545,71.68287037
0.000716829,-0.3424,-0.5411,-9.7233,-0.0001,0.0005,0.0005,52.2777,74.6239,-45.5545,71.68287037
0.000716829,-0.3352,-0.5603,-9.7138,0.0004,-0.0011,-0.0006,52.2777,74.6239,-45.5545,71.68287037
0.000716829,-0.3496,-0.5459,-9.7114,-0.0001,-0.0006,0.0005,52.2777,74.6239,-45.5545,71.68287037
0.000716829,-0.3496,-0.5459,-9.7114,-0.0001,-0.0006,0.0005,52.2777,74.6239,-45.5545,71.68287037
0.000716829,-0.3448,-0.5483,-9.7281,0.0004,-0.0011,0.0005,52.2777,74.6239,-45.5545,71.68287037
0.000717998,-0.3448,-0.5483,-9.7281,0.0004,-0.0011,0.0005,52.2777,74.6239,-45.5545,71.79976852
0.000717998,-0.3352,-0.5291,-9.7473,-0.0006,-0.0006,0.0005,50.8205,75.7133,-46.9508,71.79976852
0.000717998,-0.3352,-0.5291,-9.7473,-0.0006,-0.0006,0.0005,50.8205,75.7133,-46.9508,71.79976852
0.000717998,-0.352,-0.5196,-9.7329,0.0004,-0.0006,0.0005,50.8205,75.7133,-46.9508,71.79976852
0.000717998,-0.3328,-0.5196,-9.7569,0.0015,-0.0006,0.0005,50.8205,75.7133,-46.9508,71.79976852
0.000717998,-0.3328,-0.5196,-9.7569,0.0015,-0.0006,0.0005,50.8205,75.7133,-46.9508,71.79976852
0.000717998,-0.3352,-0.5531,-9.7329,-0.0001,0.0005,0.0005,50.8205,75.7133,-46.9508,71.79976852
0.000717998,-0.3352,-0.5531,-9.7329,-0.0001,0.0005,0.0005,50.8205,75.7133,-46.9508,71.79976852
0.000717998,-0.3424,-0.5363,-9.7736,-0.0012,-0.0006,0.0005,50.8205,75.7133,-46.9508,71.79976852
0.000719294,-0.3424,-0.5363,-9.7736,-0.0012,-0.0006,0.0005,50.8205,75.7133,-46.9508,71.92939815
0.000719294,-0.328,-0.5363,-9.7281,-0.0017,0,0.001,50.8205,75.7133,-46.9508,71.92939815
0.000719294,-0.3184,-0.5196,-9.7353,-0.0006,-0.0006,0.001,52.642,74.2608,-44.5073,71.92939815
0.000719294,-0.3184,-0.5196,-9.7353,-0.0006,-0.0006,0.001,52.642,74.2608,-44.5073,71.92939815
0.000719294,-0.3568,-0.5435,-9.7545,0.0004,0,0.0005,52.642,74.2608,-44.5073,71.92939815
0.000719294,-0.3568,-0.5435,-9.7545,0.0004,0,0.0005,52.642,74.2608,-44.5073,71.92939815
0.000719294,-0.3304,-0.5268,-9.7281,-0.0006,-0.0006,0.0005,52.642,74.2608,-44.5073,71.92939815
0.000719294,-0.3304,-0.5268,-9.7281,-0.0006,-0.0006,0.0005,52.642,74.2608,-44.5073,71.92939815
0.000719294,-0.3615,-0.5196,-9.6946,0.001,0.0005,-0.0001,52.642,74.2608,-44.5073,71.92939815
0.000720579,-0.34,-0.5268,-9.7425,0.0004,0,-0.0011,52.642,74.2608,-44.5073,72.05787037
0.000720579,-0.34,-0.5268,-9.7425,0.0004,0,-0.0011,52.642,74.2608,-44.5073,72.05787037
0.000720579,-0.3328,-0.5363,-9.7449,0.0004,-0.0011,0.0005,52.642,74.2608,-44.5073,72.05787037
0.000720579,-0.3328,-0.5363,-9.7449,0.0004,-0.0011,0.0005,52.642,74.2608,-44.5073,72.05787037
0.000720579,-0.3352,-0.5076,-9.7281,0.0004,-0.0006,0.0005,51.5491,74.2608,-45.5545,72.05787037
0.000720579,-0.3352,-0.5076,-9.7281,0.0004,-0.0006,0.0005,51.5491,74.2608,-45.5545,72.05787037
0.000720579,-0.3304,-0.5507,-9.7305,0.0004,-0.0006,-0.0006,51.5491,74.2608,-45.5545,72.05787037
0.000720579,-0.3472,-0.5435,-9.7233,-0.0017,-0.0011,-0.0001,51.5491,74.2608,-45.5545,72.05787037
0.000720579,-0.3472,-0.5435,-9.7233,-0.0017,-0.0011,-0.0001,51.5491,74.2608,-45.5545,72.05787037
0.000720579,-0.3424,-0.5315,-9.7066,-0.0012,-0.0006,-0.0001,51.5491,74.2608,-45.5545,72.05787037
0.00072184,-0.3424,-0.5315,-9.7066,-0.0012,-0.0006,-0.0001,51.5491,74.2608,-45.5545,72.18402778
0.00072184,-0.34,-0.5291,-9.7066,-0.0001,0.0005,-0.0001,51.5491,74.2608,-45.5545,72.18402778
0.00072184,-0.34,-0.5291,-9.7066,-0.0001,0.0005,-0.0001,51.5491,74.2608,-45.5545,72.18402778
0.00072184,-0.328,-0.5363,-9.7545,0.0015,0.001,0.0005,51.5491,74.2608,-45.5545,72.18402778
0.00072184,-0.328,-0.5363,-9.7545,0.0015,0.001,0.0005,51.5491,74.2608,-45.5545,72.18402778
0.00072184,-0.3472,-0.5244,-9.7257,-0.0006,0,0.0005,51.5491,74.2608,-45.5545,72.18402778
0.00072184,-0.328,-0.5291,-9.7449,-0.0006,0,0.0005,51.5491,76.0764,-46.6017,72.18402778
0.00072184,-0.328,-0.5291,-9.7449,-0.0006,0,0.0005,51.5491,76.0764,-46.6017,72.18402778
0.00072184,-0.3448,-0.5291,-9.7329,-0.0012,-0.0006,0.0005,51.5491,76.0764,-46.6017,72.18402778
0.00072184,-0.3448,-0.5291,-9.7329,-0.0012,-0.0006,0.0005,51.5491,76.0764,-46.6017,72.18402778
0.000723125,-0.3448,-0.5244,-9.7186,-0.0006,0,-0.0001,51.5491,76.0764,-46.6017,72.3125
0.000723125,-0.3448,-0.5244,-9.7186,-0.0006,0,-0.0001,51.5491,76.0764,-46.6017,72.3125
0.000723125,-0.3376,-0.5339,-9.7305,-0.0001,-0.0011,-0.0001,51.5491,76.0764,-46.6017,72.3125
0.000723125,-0.3304,-0.5339,-9.7186,-0.0006,-0.0006,0.001,51.5491,76.0764,-46.6017,72.3125
0.000723125,-0.3304,-0.5339,-9.7186,-0.0006,-0.0006,0.001,51.5491,76.0764,-46.6017,72.3125
0.000723125,-0.3424,-0.5363,-9.721,-0.0001,0,0.0005,51.5491,76.0764,-46.6017,72.3125
0.000723125,-0.3424,-0.5363,-9.721,-0.0001,0,0.0005,51.5491,76.0764,-46.6017,72.3125
0.000723125,-0.3544,-0.5172,-9.7545,-0.0006,-0.0011,-0.0001,51.0027,74.4423,-47.8235,72.3125
0.000723125,-0.3544,-0.5172,-9.7545,-0.0006,-0.0011,-0.0001,51.0027,74.4423,-47.8235,72.3125
0.000723125,-0.328,-0.5244,-9.7042,0.0004,-0.0011,0.001,51.0027,74.4423,-47.8235,72.3125
0.000724352,-0.3496,-0.5315,-9.7138,-0.0017,0,0.0005,51.0027,74.4423,-47.8235,72.43518519
0.000724352,-0.3496,-0.5315,-9.7138,-0.0017,0,0.0005,51.0027,74.4423,-47.8235,72.43518519
0.000724352,-0.3328,-0.5291,-9.7329,-0.0006,0,-0.0006,51.0027,74.4423,-47.8235,72.43518519
0.000724352,-0.3328,-0.5291,-9.7329,-0.0006,0,-0.0006,51.0027,74.4423,-47.8235,72.43518519
0.000724352,-0.3472,-0.5268,-9.7473,0.0004,-0.0006,0.001,51.0027,74.4423,-47.8235,72.43518519
0.000724352,-0.3472,-0.5268,-9.7473,0.0004,-0.0006,0.001,51.0027,74.4423,-47.8235,72.43518519
0.000724352,-0.3615,-0.5148,-9.7162,0.0004,-0.0011,0.001,51.0027,74.4423,-47.8235,72.43518519
0.000724352,-0.3496,-0.5291,-9.721,0.0004,-0.0006,-0.0001,52.4599,75.1686,-47.1253,72.43518519
0.000724352,-0.3496,-0.5291,-9.721,0.0004,-0.0006,-0.0001,52.4599,75.1686,-47.1253,72.43518519
0.000725602,-0.3352,-0.5363,-9.7425,0.001,-0.0006,-0.0011,52.4599,75.1686,-47.1253,72.56018519
0.000725602,-0.3352,-0.5363,-9.7425,0.001,-0.0006,-0.0011,52.4599,75.1686,-47.1253,72.56018519
0.000725602,-0.3568,-0.5291,-9.7473,0.0004,-0.0011,-0.0001,52.4599,75.1686,-47.1253,72.56018519
0.000725602,-0.3568,-0.5291,-9.7473,0.0004,-0.0011,-0.0001,52.4599,75.1686,-47.1253,72.56018519
0.000725602,-0.3208,-0.5411,-9.7162,0.0004,0.0005,0.0005,52.4599,75.1686,-47.1253,72.56018519
0.000725602,-0.3328,-0.5483,-9.7257,-0.0006,0,-0.0001,52.4599,75.1686,-47.1253,72.56018519
0.000725602,-0.3328,-0.5483,-9.7257,-0.0006,0,-0.0001,52.4599,75.1686,-47.1253,72.56018519
0.000725602,-0.3232,-0.5387,-9.7114,-0.0001,-0.0006,0.0005,52.4599,75.1686,-47.1253,72.56018519
0.000725602,-0.3232,-0.5387,-9.7114,-0.0001,-0.0006,0.0005,52.4599,75.1686,-47.1253,72.56018519
0.000726875,-0.3591,-0.5315,-9.721,-0.0006,0,0.001,49.3633,75.7133,-47.2999,72.6875
0.000726875,-0.3591,-0.5315,-9.721,-0.0006,0,0.001,49.3633,75.7133,-47.2999,72.6875
0.000726875,-0.3424,-0.5291,-9.7401,0.0004,0,0.001,49.3633,75.7133,-47.2999,72.6875
0.000726875,-0.3256,-0.5387,-9.7233,0.0004,-0.0006,-0.0006,49.3633,75.7133,-47.2999,72.6875
0.000726875,-0.3256,-0.5387,-9.7233,0.0004,-0.0006,-0.0006,49.3633,75.7133,-47.2999,72.6875
0.000726875,-0.3376,-0.5315,-9.7138,0.001,0,0.001,49.3633,75.7133,-47.2999,72.6875
0.000726875,-0.3376,-0.5315,-9.7138,0.001,0,0.001,49.3633,75.7133,-47.2999,72.6875
0.000726875,-0.3496,-0.5363,-9.7329,-0.0012,0.0005,0.001,49.3633,75.7133,-47.2999,72.6875
0.000726875,-0.3496,-0.5363,-9.7329,-0.0012,0.0005,0.001,49.3633,75.7133,-47.2999,72.6875
0.000726875,-0.3328,-0.5387,-9.7257,0.0004,0,-0.0006,49.3633,75.7133,-47.2999,72.6875
0.000728252,-0.3208,-0.5244,-9.7281,-0.0001,0,-0.0011,49.3633,75.7133,-47.2999,72.82523148
0.000728252,-0.3208,-0.5244,-9.7281,-0.0001,0,-0.0011,49.3633,75.7133,-47.2999,72.82523148
0.000728252,-0.3639,-0.5339,-9.7377,-0.0028,-0.0006,-0.0006,51.1848,76.0764,-46.2527,72.82523148
0.000728252,-0.3639,-0.5339,-9.7377,-0.0028,-0.0006,-0.0006,51.1848,76.0764,-46.2527,72.82523148
0.000728252,-0.328,-0.5244,-9.697,0.0004,0,-0.0001,51.1848,76.0764,-46.2527,72.82523148
0.000728252,-0.328,-0.5244,-9.697,0.0004,0,-0.0001,51.1848,76.0764,-46.2527,72.82523148
0.000728252,-0.3544,-0.5339,-9.7305,-0.0006,-0.0011,-0.0006,51.1848,76.0764,-46.2527,72.82523148
0.000728252,-0.3591,-0.5483,-9.7497,0.0004,-0.0011,-0.0001,51.1848,76.0764,-46.2527,72.82523148
0.000728252,-0.3591,-0.5483,-9.7497,0.0004,-0.0011,-0.0001,51.1848,76.0764,-46.2527,72.82523148
0.000728252,-0.328,-0.5435,-9.7162,-0.0006,-0.0006,-0.0001,51.1848,76.0764,-46.2527,72.82523148
0.000728252,-0.328,-0.5435,-9.7162,-0.0006,-0.0006,-0.0001,51.1848,76.0764,-46.2527,72.82523148
0.000729421,-0.3256,-0.5291,-9.7066,0.0004,0.0005,-0.0001,51.1848,76.0764,-46.2527,72.94212963
0.000729421,-0.3256,-0.5291,-9.7066,0.0004,0.0005,-0.0001,51.1848,76.0764,-46.2527,72.94212963
0.000729421,-0.3376,-0.5387,-9.7569,0.0004,-0.0006,0.0005,51.367,75.5317,-46.0781,72.94212963
0.000729421,-0.3376,-0.5387,-9.7569,0.0004,-0.0006,0.0005,51.367,75.5317,-46.0781,72.94212963
0.000729421,-0.3472,-0.5196,-9.7138,-0.0006,-0.0011,0.0005,51.367,75.5317,-46.0781,72.94212963
0.000729421,-0.3232,-0.5387,-9.721,0.0015,0,0.0005,51.367,75.5317,-46.0781,72.94212963
0.000729421,-0.3232,-0.5387,-9.721,0.0015,0,0.0005,51.367,75.5317,-46.0781,72.94212963
0.000729421,-0.3615,-0.5291,-9.697,-0.0006,0,0.001,51.367,75.5317,-46.0781,72.94212963
0.000730729,-0.3615,-0.5291,-9.697,-0.0006,0,0.001,51.367,75.5317,-46.0781,73.07291667
0.000730729,-0.3256,-0.522,-9.7042,-0.0012,-0.0011,0.0005,51.367,75.5317,-46.0781,73.07291667
0.000730729,-0.3256,-0.522,-9.7042,-0.0012,-0.0011,0.0005,51.367,75.5317,-46.0781,73.07291667
0.000730729,-0.3424,-0.5339,-9.7712,-0.0001,-0.0011,-0.0006,51.367,75.5317,-46.0781,73.07291667
0.000730729,-0.3161,-0.5411,-9.7664,-0.0006,-0.0006,-0.0001,51.7313,74.8055,-47.4744,73.07291667
0.000730729,-0.3161,-0.5411,-9.7664,-0.0006,-0.0006,-0.0001,51.7313,74.8055,-47.4744,73.07291667
0.000730729,-0.3615,-0.5315,-9.7521,-0.0012,-0.0006,0.0005,51.7313,74.8055,-47.4744,73.07291667
0.000730729,-0.3615,-0.5315,-9.7521,-0.0012,-0.0006,0.0005,51.7313,74.8055,-47.4744,73.07291667
0.000730729,-0.34,-0.5148,-9.7138,-0.0017,-0.0006,-0.0011,51.7313,74.8055,-47.4744,73.07291667
0.000730729,-0.34,-0.5148,-9.7138,-0.0017,-0.0006,-0.0011,51.7313,74.8055,-47.4744,73.07291667
0.000731991,-0.34,-0.5244,-9.6994,-0.0001,0,-0.0001,51.7313,74.8055,-47.4744,73.19907407
0.000731991,-0.3304,-0.5196,-9.7305,0.001,-0.0006,-0.0006,51.7313,74.8055,-47.4744,73.19907407
0.000731991,-0.3304,-0.5196,-9.7305,0.001,-0.0006,-0.0006,51.7313,74.8055,-47.4744,73.19907407
0.000731991,-0.3184,-0.5387,-9.7233,-0.0001,0,0.0015,51.7313,74.8055,-47.4744,73.19907407
0.000731991,-0.3184,-0.5387,-9.7233,-0.0001,0,0.0015,51.7313,74.8055,-47.4744,73.19907407
0.000731991,-0.3256,-0.5483,-9.7281,-0.0001,0,0.0005,51.7313,74.8055,-47.4744,73.19907407
0.000731991,-0.3256,-0.5483,-9.7281,-0.0001,0,0.0005,51.7313,74.8055,-47.4744,73.19907407
0.000731991,-0.3544,-0.5435,-9.7473,-0.0006,-0.0006,0.0005,51.367,74.4423,-47.4744,73.19907407
0.000731991,-0.3113,-0.5483,-9.7521,-0.0001,0,0.0005,51.367,74.4423,-47.4744,73.19907407
0.000731991,-0.3113,-0.5483,-9.7521,-0.0001,0,0.0005,51.367,74.4423,-47.4744,73.19907407
0.000733229,-0.3184,-0.5244,-9.6946,-0.0006,-0.0006,0.001,51.367,74.4423,-47.4744,73.32291667
0.000733229,-0.3184,-0.5244,-9.6946,-0.0006,-0.0006,0.001,51.367,74.4423,-47.4744,73.32291667
0.000733229,-0.3232,-0.5363,-9.7114,-0.0017,0,0.001,51.367,74.4423,-47.4744,73.32291667
0.000733229,-0.3232,-0.5363,-9.7114,-0.0017,0,0.001,51.367,74.4423,-47.4744,73.32291667
0.000733229,-0.3424,-0.5363,-9.7066,-0.0006,-0.0011,0.0005,51.367,74.4423,-47.4744,73.32291667
0.000733229,-0.3352,-0.5339,-9.6731,-0.0006,-0.0016,-0.0001,51.367,74.4423,-47.4744,73.32291667
0.000733229,-0.3352,-0.5339,-9.6731,-0.0006,-0.0016,-0.0001,51.367,74.4423,-47.4744,73.32291667
0.000733229,-0.3352,-0.5315,-9.7425,0.0015,-0.0006,-0.0006,52.0956,75.5317,-46.0781,73.32291667
0.000733229,-0.3352,-0.5315,-9.7425,0.0015,-0.0006,-0.0006,52.0956,75.5317,-46.0781,73.32291667
0.000734537,-0.3424,-0.5507,-9.7425,0.0004,0,0.0005,52.0956,75.5317,-46.0781,73.4537037
0.000734537,-0.3424,-0.5507,-9.7425,0.0004,0,0.0005,52.0956,75.5317,-46.0781,73.4537037
0.000734537,-0.3448,-0.5363,-9.7233,-0.0006,0,-0.0006,52.0956,75.5317,-46.0781,73.4537037
0.000734537,-0.3472,-0.5291,-9.7114,-0.0001,0,0.0005,52.0956,75.5317,-46.0781,73.4537037
0.000734537,-0.3472,-0.5291,-9.7114,-0.0001,0,0.0005,52.0956,75.5317,-46.0781,73.4537037
0.000734537,-0.3448,-0.5315,-9.6922,-0.0012,-0.0016,-0.0006,52.0956,75.5317,-46.0781,73.4537037
0.000734537,-0.3448,-0.5315,-9.6922,-0.0012,-0.0016,-0.0006,52.0956,75.5317,-46.0781,73.4537037
0.000734537,-0.3472,-0.5411,-9.7162,0.001,-0.0011,-0.0006,52.0956,75.5317,-46.0781,73.4537037
0.000734537,-0.3472,-0.5411,-9.7162,0.001,-0.0011,-0.0006,52.0956,75.5317,-46.0781,73.4537037
0.000734537,-0.3256,-0.5268,-9.7449,-0.0006,-0.0006,0.0005,52.642,76.0764,-44.8563,73.4537037
0.000735741,-0.3496,-0.5291,-9.7138,-0.0006,-0.0016,-0.0001,52.642,76.0764,-44.8563,73.57407407
0.000735741,-0.3496,-0.5291,-9.7138,-0.0006,-0.0016,-0.0001,52.642,76.0764,-44.8563,73.57407407
0.000735741,-0.3448,-0.5483,-9.7329,-0.0006,0,0.0005,52.642,76.0764,-44.8563,73.57407407
0.000735741,-0.3448,-0.5483,-9.7329,-0.0006,0,0.0005,52.642,76.0764,-44.8563,73.57407407
0.000735741,-0.3232,-0.5172,-9.7329,-0.0001,0,-0.0006,52.642,76.0764,-44.8563,73.57407407
0.000735741,-0.3232,-0.5172,-9.7329,-0.0001,0,-0.0006,52.642,76.0764,-44.8563,73.57407407
0.000735741,-0.3568,-0.5387,-9.7138,-0.0001,-0.0016,-0.0006,52.642,76.0764,-44.8563,73.57407407
0.000735741,-0.3472,-0.5172,-9.7497,-0.0006,0,0.0005,52.642,76.0764,-44.8563,73.57407407
0.000735741,-0.3472,-0.5172,-9.7497,-0.0006,0,0.0005,52.642,76.0764,-44.8563,73.57407407
0.000735741,-0.3328,-0.522,-9.7521,-0.0001,-0.0011,0.0005,50.4562,76.4396,-47.649,73.57407407
0.000737014,-0.3328,-0.522,-9.7521,-0.0001,-0.0011,0.0005,50.4562,76.4396,-47.649,73.70138889
0.000737014,-0.3328,-0.5459,-9.7329,0.001,0.0005,-0.0006,50.4562,76.4396,-47.649,73.70138889
0.000737014,-0.3328,-0.5459,-9.7329,0.001,0.0005,-0.0006,50.4562,76.4396,-47.649,73.70138889
0.000737014,-0.34,-0.5387,-9.7377,0.001,0,0.001,50.4562,76.4396,-47.649,73.70138889
0.000737014,-0.34,-0.5387,-9.7377,0.001,0,0.001,50.4562,76.4396,-47.649,73.70138889
0.000737014,-0.3496,-0.5196,-9.697,0.0004,0.0005,-0.0001,50.4562,76.4396,-47.649,73.70138889
0.000737014,-0.3424,-0.5363,-9.7353,-0.0012,-0.0011,-0.0001,50.4562,76.4396,-47.649,73.70138889
0.000737014,-0.3424,-0.5363,-9.7353,-0.0012,-0.0011,-0.0001,50.4562,76.4396,-47.649,73.70138889
0.000737014,-0.3448,-0.5291,-9.7162,0.0004,-0.0006,0.0005,50.4562,76.4396,-47.649,73.70138889
0.000738299,-0.3448,-0.5291,-9.7162,0.0004,-0.0006,0.0005,50.4562,76.4396,-47.649,73.82986111
0.000738299,-0.3591,-0.5196,-9.7138,-0.0001,0,-0.0011,50.4562,76.4396,-47.649,73.82986111
